区县,初级中学,高中学校,录取分数线,是否完成,招生计划数,总分,语文,数学,英语
浦东新区,上海市秋萍学校,上海市高桥中学,675.5,否,50,364,119,119,127.5
浦东新区,上海市秋萍学校,上海市川沙中学,684,否,50,362.5,132,114,133
浦东新区,上海市三墩学校,上海市建平中学,718.5,否,50,391,140,112,136
浦东新区,上海市三墩学校,上海南汇中学,657,否,50,348,105,127,122
浦东新区,上海市三墩学校,上海市浦东复旦附中分校,717,否,50,392.5,131,125,134
浦东新区,上海市浦东新区进才万祥学校,上海中学东校,709.5,否,50,384.5,128,123,135
浦东新区,上海市浦东新区进才万祥学校,上海市建平中学,720.5,否,50,395.5,131,129,131
浦东新区,上海市浦东新区进才万祥学校,上海市进才中学,684,否,50,372,114,124,121
浦东新区,上海市浦东新区进才万祥学校,上海南汇中学,685,否,50,368.5,122,121,124
浦东新区,上海市浦东新区进才万祥学校,上海市浦东复旦附中分校,716.5,否,50,394,133,126,130
浦东新区,上海市浦东新区进才万祥学校,上海市洋泾中学,689,否,50,380,133,118,118
浦东新区,上海市浦东新区进才万祥学校,上海市高桥中学,684.5,否,50,379,124,119,125
浦东新区,上海市浦东新区进才万祥学校,上海市川沙中学,692.5,否,50,380.5,131,113,123
浦东新区,上海市浦东新区进才万祥学校,上海市实验学校,749,否,50,412,143,125,142
浦东新区,上海市宣桥学校,上海中学东校,737,否,50,402,137,124,143
浦东新区,上海市宣桥学校,上海市建平中学,734.5,否,50,400,135,119,138
浦东新区,上海市宣桥学校,上海市进才中学,728,否,50,408.5,137,128,126.5
浦东新区,上海市宣桥学校,上海南汇中学,722.5,否,50,401.5,142,119,135
浦东新区,上海市宣桥学校,上海市浦东复旦附中分校,726,否,50,392.5,123,127,143
浦东新区,上海市宣桥学校,上海师范大学附属中学,724.5,否,50,396,136,120,134
浦东新区,上海市宣桥学校,上海市洋泾中学,729,否,50,409.5,134,132,134
浦东新区,上海市宣桥学校,上海市高桥中学,708,否,50,394,138,121,126.5
浦东新区,上海市宣桥学校,上海市川沙中学,737.5,否,50,410,139,129,138
浦东新区,上海市航头学校,上海中学东校,727,否,50,393,126,131,139
浦东新区,上海市航头学校,上海市建平中学,740,否,50,406,146,116,140
浦东新区,上海市航头学校,上海市进才中学,732.5,否,50,397.5,135,121,137
浦东新区,上海市航头学校,上海南汇中学,719,否,50,392,126,126,134
浦东新区,上海市航头学校,上海市浦东复旦附中分校,743.5,否,50,404.5,150,115,144
浦东新区,上海市航头学校,上海师范大学附属中学,715.5,否,50,395,134,118,129
浦东新区,上海市航头学校,上海市洋泾中学,726.5,否,50,395.5,146,111,142
浦东新区,上海市航头学校,上海市高桥中学,715,否,50,396.5,134,127,125
浦东新区,上海市航头学校,上海市川沙中学,724,否,50,387,138,110,142
浦东新区,上海市周浦育才学校,上海交通大学附属中学,734,否,50,403,134,129,138
浦东新区,上海市周浦育才学校,上海中学东校,698,否,50,376,127,117,133
浦东新区,上海市周浦育才学校,上海市建平中学,706.5,否,50,386.5,117,127,127
浦东新区,上海市周浦育才学校,上海市进才中学,701,否,50,383.5,125,120,125
浦东新区,上海市周浦育才学校,上海南汇中学,706,否,50,378.5,136,112,135
浦东新区,上海市周浦育才学校,上海市洋泾中学,694,否,50,381.5,131,120,125
浦东新区,上海市周浦育才学校,上海市高桥中学,681,否,50,373.5,118,124,118
浦东新区,上海市周浦育才学校,上海市川沙中学,678,否,50,362,114,117,125
浦东新区,上海市实验学校附属光明学校,上海交通大学附属中学,738.5,否,50,417,142,136,133
浦东新区,上海市实验学校附属光明学校,上海中学东校,716,否,50,386.5,125,121,137
浦东新区,上海市实验学校附属光明学校,上海市建平中学,736,否,50,406.5,145,116,135
浦东新区,上海市实验学校附属光明学校,上海市进才中学,727.5,否,50,394,137,118,140
浦东新区,上海市实验学校附属光明学校,上海南汇中学,714,否,50,391.5,127,122,133
浦东新区,上海市实验学校附属光明学校,上海市浦东复旦附中分校,741,否,50,410,135,132,135
浦东新区,上海市实验学校附属光明学校,上海市洋泾中学,702.5,否,50,386.5,128,124,130
浦东新区,上海市实验学校附属光明学校,上海市高桥中学,710.5,否,50,389,121,121,133
浦东新区,上海市实验学校附属光明学校,上海市川沙中学,718,否,50,392,118,131,130
浦东新区,上海市东海学校,上海市建平中学,718,否,50,390,129,120,130
浦东新区,上海市东海学校,上海市进才中学,695,否,50,382.5,108,130,123
浦东新区,上海市东海学校,华东师范大学第二附属中学,672.5,否,50,368.5,117,122,117
浦东新区,上海市东海学校,上海南汇中学,697.5,否,50,371.5,124,119,132
浦东新区,上海市东海学校,上海市洋泾中学,699,否,50,389,130,130,119
浦东新区,上海市东海学校,上海市川沙中学,682.5,否,50,363.5,122,116,132
浦东新区,上海市康城学校,上海中学东校,727,否,50,395.5,124,130,138
浦东新区,上海市康城学校,上海市建平中学,726,否,50,395.5,138,120,139
浦东新区,上海市康城学校,上海市进才中学,737,否,50,411,135,130,132
浦东新区,上海市康城学校,上海南汇中学,713,否,50,397.5,131,125,124
浦东新区,上海市康城学校,上海市浦东复旦附中分校,749,否,50,414,141,129,137
浦东新区,上海市康城学校,上海师范大学附属中学,736,否,50,404,138,122,138
浦东新区,上海市康城学校,上海市洋泾中学,720,否,50,385.5,122,122,139
浦东新区,上海市康城学校,上海市高桥中学,712,否,50,383.5,126,117,134
浦东新区,上海市康城学校,上海市川沙中学,729.5,否,50,399.5,142,127,137
浦东新区,上海市民办尚德实验学校,上海中学东校,738,否,50,404,139,122,141
浦东新区,上海市民办尚德实验学校,上海市建平中学,749,否,50,411,139,127,141
浦东新区,上海市民办尚德实验学校,上海市进才中学,746,否,50,408.5,139,130,142
浦东新区,上海市民办尚德实验学校,上海南汇中学,714,否,50,395.5,136,123,125
浦东新区,上海市民办尚德实验学校,上海市浦东复旦附中分校,756,否,50,424,138,139,134
浦东新区,上海市民办尚德实验学校,上海市洋泾中学,731,否,50,402,133,130,134
浦东新区,上海市民办尚德实验学校,上海市高桥中学,717.5,否,50,395.5,137,120,131
浦东新区,上海市民办尚德实验学校,上海市川沙中学,729,否,50,407.5,142,123,133.5
浦东新区,上海浦东新区民办远翔实验学校,上海中学东校,729.5,否,50,396,138,118,142
浦东新区,上海浦东新区民办远翔实验学校,上海市建平中学,746,否,50,406.5,136,124,146
浦东新区,上海浦东新区民办远翔实验学校,上海市进才中学,745.5,否,50,411.5,141,125,142
浦东新区,上海浦东新区民办远翔实验学校,上海南汇中学,715,否,50,393,130,121,128
浦东新区,上海浦东新区民办远翔实验学校,上海市浦东复旦附中分校,752,否,50,415.5,143,126,142
浦东新区,上海浦东新区民办远翔实验学校,上海师范大学附属中学,714,否,50,384,138,112,138
浦东新区,上海浦东新区民办远翔实验学校,上海市洋泾中学,736,否,50,398,142,117,146
浦东新区,上海浦东新区民办远翔实验学校,上海市高桥中学,712.5,否,50,393.5,129,124,123
浦东新区,上海浦东新区民办远翔实验学校,上海市川沙中学,724.5,否,50,399.5,140,117,136
浦东新区,上海市周浦实验学校,复旦大学附属中学,754,否,50,421,142,136,138
浦东新区,上海市周浦实验学校,上海中学东校,729.5,否,50,406,133,128,127
浦东新区,上海市周浦实验学校,上海市建平中学,737,否,50,412,137,132,130
浦东新区,上海市周浦实验学校,上海市进才中学,727.5,否,50,394.5,138,117,138
浦东新区,上海市周浦实验学校,上海南汇中学,710.5,否,50,391.5,138,127,130
浦东新区,上海市周浦实验学校,上海市浦东复旦附中分校,752,否,50,413.5,136,135,144
浦东新区,上海市周浦实验学校,上海市洋泾中学,722.5,否,50,397,141,125,133
浦东新区,上海市周浦实验学校,上海市高桥中学,709.5,否,50,396,133,120,123
浦东新区,上海市周浦实验学校,上海市川沙中学,723.5,否,50,391,127,127,139
浦东新区,上海浦东新区民办更新学校,上海市建平中学,715.5,否,50,394.5,137,119,131
浦东新区,上海浦东新区民办更新学校,上海市进才中学,703.5,否,50,387.5,133,130,133
浦东新区,上海浦东新区民办更新学校,上海市浦东复旦附中分校,730,否,50,401.5,134,127,139
浦东新区,上海浦东新区民办更新学校,上海市洋泾中学,699.5,否,50,385,129,119,128
浦东新区,上海民办华曜浦东实验学校,上海市上海中学,755.5,否,50,417.5,135,138,142
浦东新区,上海民办华曜浦东实验学校,上海中学东校,732.5,否,50,401.5,133,125,138
浦东新区,上海民办华曜浦东实验学校,上海市建平中学,746.5,否,50,410.5,143,126,143
浦东新区,上海民办华曜浦东实验学校,上海市进才中学,739,否,50,405.5,135,131,139
浦东新区,上海民办华曜浦东实验学校,上海南汇中学,708.5,否,50,386.5,124,126,128
浦东新区,上海民办华曜浦东实验学校,上海市浦东复旦附中分校,752,否,50,410.5,140,127,146
浦东新区,上海民办华曜浦东实验学校,上海市洋泾中学,725.5,否,50,389.5,145,123,146
浦东新区,上海民办华曜浦东实验学校,上海市高桥中学,713.5,否,50,388.5,132,122,131
浦东新区,上海民办华曜浦东实验学校,上海市川沙中学,728,否,50,403,133,134,132
浦东新区,上海浦东新区民办宏文学校,上海中学东校,698.5,否,50,379,127,119,130
浦东新区,上海浦东新区民办宏文学校,上海市建平中学,738,否,50,410,143,125,139
浦东新区,上海浦东新区民办宏文学校,上海市进才中学,725,否,50,397,137,115,136
浦东新区,上海浦东新区民办宏文学校,上海南汇中学,661,否,50,355,108,113,121
浦东新区,上海浦东新区民办宏文学校,上海市浦东复旦附中分校,732.5,否,50,402,138,122,143
浦东新区,上海浦东新区民办宏文学校,上海市洋泾中学,702.5,否,50,391,121,128,120
浦东新区,上海浦东新区民办宏文学校,上海市高桥中学,692.5,否,50,377.5,115,121,130
浦东新区,上海浦东新区民办宏文学校,上海市川沙中学,670,否,50,361,105,125,118
浦东新区,上海科技大学附属学校,上海中学东校,738,否,50,414.5,141,130,130
浦东新区,上海科技大学附属学校,上海市建平中学,750.5,否,50,416,140,132,141
浦东新区,上海科技大学附属学校,上海市进才中学,745.5,否,50,411,142,127,137
浦东新区,上海科技大学附属学校,上海南汇中学,715.5,否,50,401.5,132,124,122
浦东新区,上海科技大学附属学校,上海市浦东复旦附中分校,752,否,50,415,135,134,140
浦东新区,上海科技大学附属学校,上海市洋泾中学,734,否,50,405.5,136,130,133
浦东新区,上海科技大学附属学校,上海市高桥中学,715,否,50,383,116,126,140
浦东新区,上海科技大学附属学校,上海市川沙中学,732.5,否,50,397,135,123,142
浦东新区,上海浦东民办未来科技学校,上海中学东校,731,否,50,401.5,142,122,137
浦东新区,上海浦东民办未来科技学校,上海市建平中学,750,否,50,415,144,132,142
浦东新区,上海浦东民办未来科技学校,上海市进才中学,741.5,否,50,412,133,132,139
浦东新区,上海浦东民办未来科技学校,华东师范大学第二附属中学,757,否,50,422,148,132,138
浦东新区,上海浦东民办未来科技学校,上海南汇中学,723,否,50,394.5,134,120,133
浦东新区,上海浦东民办未来科技学校,上海市浦东复旦附中分校,755.5,否,50,418.5,147,125,144
浦东新区,上海浦东民办未来科技学校,上海市洋泾中学,723.5,否,50,400.5,131,129,133
浦东新区,上海浦东民办未来科技学校,上海市高桥中学,719.5,否,50,393.5,138,117,132
浦东新区,上海浦东民办未来科技学校,上海市川沙中学,721,否,50,392,132,121,137
浦东新区,上海市浦东新区东城学校,上海南汇中学,681.5,否,50,357.5,120,124,128
虹口区,上海市钟山初级中学,复旦大学附属复兴中学,733,否,50,397,135,119,141
虹口区,上海市钟山初级中学,华东师范大学第一附属中学,715.5,否,50,388,148,112,138
虹口区,上海市钟山初级中学,上海财经大学附属北郊高级中学,703,否,50,381,136,117,128
虹口区,上海市江湾初级中学,复旦大学附属复兴中学,735.5,否,50,398.5,131,130,144
虹口区,上海市江湾初级中学,华东师范大学第一附属中学,724,否,50,402,137,128,128
虹口区,上海市江湾初级中学,上海财经大学附属北郊高级中学,709,否,50,385.5,130,120,131
虹口区,上海市江湾初级中学,上海交通大学附属中学,751,否,50,413,141,135,142
虹口区,上海市复兴实验中学,复旦大学附属复兴中学,734,否,50,398,138,120,140
虹口区,上海市复兴实验中学,华东师范大学第一附属中学,714.5,否,50,388,130,121,129
虹口区,上海市复兴实验中学,上海财经大学附属北郊高级中学,703.5,否,50,375.5,122,117,123
