id,middle_school_code,high_school_code,seats,year,total_admission_score,chinese_admission_score,math_admission_score,english_admission_score,physics_admission_score,chemistry_admission_score,politics_admission_score,history_admission_score,created_at,updated_at
10c208eb-0366-4384-a982-80862d153dd2,040006,062011,2,2025,678,116,123,122,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2d8def3f-5f43-4a23-80a9-ea25041ed3b9,040006,063004,2,2025,666,119,118,106,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
475d06aa-1c0f-48fb-a75c-664df5d97e65,040006,064001,2,2025,685.5,115,113,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
107d9dfd-49d2-43f1-a6b7-0a282dee117b,040006,102056,1,2025,730,127,135,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ae68fab3-fa65-4640-8d43-eb6679eda040,040036,062001,5,2025,741.5,145,122,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
03c1a750-8b2a-4eaa-a015-149023ee8ced,040036,062002,5,2025,714.5,125,118,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8ec51624-b434-4dfb-95db-35d4546bdf0e,040036,062003,5,2025,708.5,134,127,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d3a3b017-d0b7-4838-b335-35dd858e0aaf,040036,062004,6,2025,725,131,129,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a0da1a65-4240-4c5a-9ca9-e94b55b41e3a,040036,062011,3,2025,656.5,106,124,104,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bcb887a5-8a43-482e-b292-f831bb0e8735,040036,063004,4,2025,667,119,123,113,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
26a86f59-e100-48dd-9384-551f29c07bec,040036,064001,3,2025,671,100,128,109,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
92d65688-6afa-47f0-b359-8d3a492b1880,040036,102056,1,2025,745.5,137,132,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ae700881-328c-4cca-8022-3899b22f761b,040008,062001,2,2025,720.5,134,119,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4869a6d7-e533-40a0-86b7-7a027bc6e9b7,040008,062002,2,2025,699,124,121,130,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
77cd73c8-1328-4836-90f5-ae12fc6b3185,040008,062003,2,2025,692,131,115,122,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
cc0b3193-fa28-4e47-94f6-fb0bd182984d,040008,062004,2,2025,705,141,120,127,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
50b801d3-9c9a-488f-aacf-f80a098c5966,040008,062011,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
173228fd-35d3-4f0a-bb8f-d1920f3c3804,040008,063004,2,2025,681,116,119,121,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ba8f3832-a266-4931-bd88-8e659d0624a5,040008,064001,1,2025,677.5,121,108,117,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
fac6b24f-5097-4a5f-9dbf-a33a17e55233,040008,102057,1,2025,713,135,119,129,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
35f0a44f-d672-4ac9-aaed-36db9432896c,040035,062001,4,2025,734.5,139,118,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2ccc8c02-5688-4e44-8062-084eede18e91,040035,062002,4,2025,722,142,126,126,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e57cb9bf-badf-4e23-b695-c220be139101,040035,062003,4,2025,714.5,139,116,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d19f5f0d-d407-475c-80b3-a30ffb1672bf,040035,062004,4,2025,724,133,120,144,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c069fac7-48fe-48c4-a4cc-1c6b7848b9bb,040035,062011,3,2025,656,110,112,119,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
58501902-5ee6-476b-958d-ed396f36cd2a,040035,063004,3,2025,675.5,125,122,118,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
46cb1e92-7999-4a9a-aeb3-8e020512529c,040035,064001,2,2025,666,115,123,117,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
79dbc9bb-419f-4aec-b747-bb08b177aedf,040019,062001,6,2025,731.5,135,125,142,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
470a9641-3c96-409d-b7b2-a81522bb355d,040019,062002,5,2025,705,121,127,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
de5ed3bc-7111-4809-8498-7501e104624d,040019,062003,5,2025,705,130,124,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
60fcd289-5e72-49cc-a9a9-7fd0d79edc07,040019,062004,6,2025,723.5,130,130,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
571574c6-edaf-48ca-aa32-e3833dad2fb5,040019,062011,3,2025,662,121,120,111,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
24980e45-bd03-4bb8-9dbf-5c78535c69ac,040019,063004,4,2025,686,126,117,120,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
594aac0f-cdf4-4902-8fd8-52b73a607e52,040019,064001,3,2025,659.5,125,114,124,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
36f7576c-1416-4826-b4cb-e4d5a2aba7c5,040019,042032,1,2025,745,136,126,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1fbf1706-5444-48e0-8460-02c4ec780831,040020,062001,4,2025,714.5,127,127,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bcda774b-d420-4320-b7bd-a35083f7854d,040020,062002,4,2025,701.5,116,137,127,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6cae1378-8434-4ca0-a42e-519c3024a77c,040020,062003,4,2025,693.5,132,114,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e181aa13-e226-4bc7-90d8-21ea2c802426,040020,062004,5,2025,712.5,135,124,118,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
770bc52d-803a-4104-9eca-f405593d8ec4,040020,062011,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d2afcec5-327c-48cb-af31-678043b314eb,040020,063004,3,2025,680,118,114,120,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6b7a9d2f-98c2-4049-a65a-4f7cf5887e4e,040020,064001,3,2025,657.5,121,116,124,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b110b34c-0e72-4393-ad0a-f0e4c7600e7a,040020,102057,1,2025,723,129,122,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
108aed04-25fb-4f24-80c9-28404812a87c,040021,062001,2,2025,730.5,131,132,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f010a528-c306-463c-980e-fd2950968adf,040021,062002,2,2025,718.5,142,118,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
219825fc-245e-41a4-a4da-b21b963f6014,040021,062003,2,2025,708.5,130,121,130,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d566d51d-43d5-4b9a-80e5-f6b21d54c35a,040021,062004,2,2025,729,145,123,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8b9ea5b8-91ab-4fd5-9f43-081a9fb86a4c,040021,062011,2,2025,661,118,114,118,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a55500ec-819e-4cf5-a4a7-ae5d765e416f,040021,063004,2,2025,683,119,115,124,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6fb673c0-ab60-4d5d-962f-e64c084665a4,040021,064001,2,2025,666,124,114,110,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c5ee7d67-f8f7-4135-81a6-a89f6eb4820b,040021,102056,1,2025,731,148,122,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
57503882-1ecb-41b7-b7cd-8863039c7cbc,040023,062001,2,2025,722.5,131,126,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
547f5e5d-6bd7-4501-ae7d-712361997678,040023,062002,2,2025,690.5,131,113,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9f9cf802-a5ee-4863-8285-5cedf0bb99e6,040023,062003,2,2025,692.5,124,123,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
39f1c987-9285-4536-9157-9bf77b9418a5,040023,062004,2,2025,712,126,124,124,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
65a5e884-783f-4314-a6ba-cfc30b9eab1e,040023,062011,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e62482c1-ce6a-4716-96c8-66486f464353,040023,063004,2,2025,681,118,120,116,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ecf44a34-9b70-4c83-a342-ae63acd7c31c,040023,064001,2,2025,664,106,124,110,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6df0e15e-4db5-445f-87fc-81b38df9a7b3,040032,062001,5,2025,733,133,128,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
baa0de63-1ced-4265-baa2-d27e73c7923b,040032,062002,4,2025,719,132,123,129,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2af0641c-299e-48ab-a4bd-7bc9a79c8469,040032,062003,4,2025,711.5,129,117,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f1bda84e-c372-4174-bf22-7b3d41eddd64,040032,062004,5,2025,726,133,123,126,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
65d2df38-499a-4b5f-92b7-c8cf4290fd5b,040032,062011,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
10552882-f9e1-4843-aa16-af7135c30524,040032,063004,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1a03bc79-b7d4-47ec-806e-25bb0b81c2c5,040032,064001,3,2025,661,118,116,110,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
709ca59f-fa9e-4f53-b07f-9fde98ab3d6f,040032,102057,1,2025,748.5,141,130,142,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7f9de440-fcda-41fd-ac6f-4e30f8d54c73,040007,062001,2,2025,725.5,125,130,142,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a568e84e-9d24-445a-8852-2325e004598d,040007,062002,2,2025,707,130,120,127,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b6f72285-7f2a-4809-9c57-357a75c96a26,040007,062003,2,2025,710.5,128,129,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
cbf7d3b1-525e-45d2-a368-4bb1f53f0708,040007,062004,2,2025,712,134,123,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
32275eb3-b843-4630-bda9-a946b3a99f17,040007,062011,2,2025,674.5,122,125,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
fe524fc4-4530-4258-846a-61a474ddf46e,040007,063004,2,2025,669,114,111,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6c9993f1-97d0-4b2f-88c3-1c4dc8d2d8d1,040007,064001,2,2025,658.5,116,109,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d830af32-2b41-4cd2-a8a2-ea78c8841527,040007,102056,1,2025,703,129,118,127,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
fb70af08-e77d-44c7-aaea-ca15c81e268f,040002,062001,3,2025,686.5,114,121,130,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5512046a-744b-4636-adb8-f52e859b855e,040002,062002,3,2025,698,122,120,136,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3df67c6b-bb15-47c6-8590-97254a43354d,040002,062003,3,2025,687.5,129,117,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
42c5054e-0afd-4147-ae85-3172b12e817b,040002,062004,3,2025,687,126,112,121,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
91ca8b06-11ea-4c3a-9a8e-958cb11a094d,040002,062011,2,2025,658,121,110,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4841da02-9e1d-4b4a-9e7f-c5d1c5b34882,040002,063004,2,2025,671.5,135,97,130,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
576a8a67-0df6-4513-bdcc-e7d3506e1cee,040002,064001,2,2025,658.5,103,118,113,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e525e7c3-09b3-4886-9b30-35dc49f26ef6,040034,062001,2,2025,742.5,139,130,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
51c566b3-3bbc-430f-9ad6-e0aaa06d8869,040034,062002,2,2025,694,123,119,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
322c180e-4180-4590-af5e-636299544fd9,040034,062003,2,2025,669,112,125,117,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5af34030-7f79-43ba-9bb9-ce77963cae62,040034,062004,2,2025,700,110,129,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
594fed92-1957-4674-acb0-8dfc7fe675a1,040034,062011,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
10d2a073-ba9b-4e67-8d00-be0df96f07a0,040034,063004,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ae4c3933-8eb9-471b-afcb-18c415d23403,040034,064001,1,2025,657.5,101,126,106,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f88ad4f0-ffbc-4cf5-9b55-541be77be547,040029,062001,3,2025,731.5,134,129,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ba259741-36c7-4270-9c2b-c8fa2350a9bc,040029,062002,3,2025,710.5,127,114,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5846f574-7c7e-46e1-9fe3-dfc1004f6cbb,040029,062003,3,2025,708,130,122,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
bb03acb7-6b58-40e8-b935-ad6f961ec1e9,040029,062004,3,2025,717.5,125,125,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
68a10fdb-f1ad-4c57-8ea1-47c5a8b2b368,040029,062011,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b6864e70-0c23-4c83-a026-e30fe285583d,040029,063004,2,2025,692.5,127,123,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2f816542-4532-4d72-8a54-ea341a54ba6a,040029,064001,2,2025,663,113,113,119,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e3a37045-3a57-4eb8-a853-b7d8b068af94,040029,102056,1,2025,750,150,120,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c548cfdd-84d5-420a-a7e2-f19b67748c5b,090048,132001,8,2025,742,142,126,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2782aa68-e2dd-4c3b-bded-c787aa01baa5,090048,133001,8,2025,721,138,124,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ea4170be-966c-4f6d-b4dd-4ed3498ab47f,090048,132002,8,2025,714.5,136,123,127,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e87ceb04-ec21-4efd-aa68-b2e159155bc6,090048,133003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
621b70c6-b625-433b-9b28-4c686694651b,090025,132001,6,2025,731.5,140,125,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
126fd3fd-4de1-4b21-adbd-9472757d5892,090025,133001,6,2025,713.5,119,133,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c55ea2f9-aeb8-4fd8-9344-610ef851c601,090025,132002,6,2025,713,143,118,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
31cc3063-d248-4942-854a-c2914c13ddf4,090025,133003,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f0468eff-46d6-4d49-974e-c9a3fa87f87f,090025,132003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
02f8a116-bec3-4eca-a5cc-1d645676e44d,090012,132001,1,2025,673,114,121,114,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
272fbf8f-9604-4e6a-8309-a7e026849a5f,090012,133001,1,2025,699.5,116,129,129,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
29e268fc-0713-4f98-9ac8-395e36507e2b,090012,132002,1,2025,668.5,110,121,115,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
eaabff73-840d-4dd6-93d7-4a2788e5abdf,090012,133003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
63766c55-f7cd-4d1d-a0ce-473c679496a7,090012,132003,1,2025,677.5,118,120,111,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f5bedb0e-275c-4e86-be76-b6129971ec5d,090047,132001,1,2025,710.5,128,121,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0dd210f2-0c02-4fd8-b498-62bde9d7c84a,090047,133001,2,2025,705.5,115,120,130,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c424f4bc-a493-42b1-9319-c41a4526b5ec,090047,132002,1,2025,723.5,137,124,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3570d5f5-d1c2-4deb-946e-d76759a07aab,090047,133003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9be9bf79-2192-41bc-8bbe-69d35735093b,090047,132003,1,2025,713.5,133,121,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4ac60594-d85e-44a2-a903-08ad5218ac58,090064,132001,10,2025,732.5,144,123,122,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
90db2037-3726-41b0-9f0c-c32500ec2c80,090064,133001,7,2025,719.5,123,130,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
7f1f2cc2-6159-4dbe-b8cc-6f7490da9cea,090064,132002,7,2025,719,137,111,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0a492758-4e25-4d68-a537-e5f1c3cec6f1,090064,133003,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
24fe99e7-24ac-4e09-acfe-d53006681b37,090064,132003,2,2025,733.5,139,125,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
50dc0731-89e9-4f47-aa57-d0d64b54adfc,090014,132001,2,2025,718.5,122,123,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
71c7dd19-db35-4e78-96cc-19a11b469e35,090014,133001,2,2025,694.5,132,117,120,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
08098fa7-214c-4f00-a459-584bd388634d,090014,132002,3,2025,685.5,123,124,117,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
32d91173-f713-405d-b416-44cf2193e46d,090014,133003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8580a85c-20dd-4a37-9138-ef66c3a6a461,090014,132003,1,2025,716,126,125,130,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d33dd2e4-10cf-4215-87c4-1734d71ad146,090053,132001,3,2025,725,136,128,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
282927cb-3752-45ff-8805-0f3f34279f9c,090053,133001,3,2025,711,121,123,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ddd3043c-2f08-49d3-a260-9055538b8ba8,090053,132002,4,2025,716.5,140,121,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
54d050a2-9ff5-4a75-a4cc-b9e6f67b3581,090053,133003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3ff13cfe-28c2-4d75-a5fe-65c8370d3d72,090053,132003,1,2025,717.5,136,121,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8c1d717a-a608-463e-99a3-05d4860bb68b,090046,132001,3,2025,727.5,136,124,135,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
11784620-52dd-41e3-864d-deae09c4335b,090046,133001,4,2025,712,127,132,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5bcc983f-67ab-4695-9be7-50bdf548f905,090046,132002,4,2025,718,121,125,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8cc75389-aed1-4fc9-9942-bbe4965bfcd6,090046,133003,1,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1b1bcf09-e0ef-4f37-ad3f-8a00993f0500,090046,132003,1,2025,736,141,129,139,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
afa3464a-680c-405a-929b-4cfb6a8e64ee,090029,132001,1,2025,719.5,133,124,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2899c756-a9e1-435a-a6d1-08eb7163570f,090029,133001,1,2025,719.5,136,129,126,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1671ab34-cbce-4a72-b393-afba65629b95,090029,132002,2,2025,699.5,115,129,128,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
73d006a6-4ac6-4dd0-b79b-c5d60c405a2a,090029,133003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
44e8d6f6-cab3-4211-a435-f76a23915e44,090029,132003,1,2025,665,117,111,120,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a5665f03-783d-46da-a111-d24844ffcdfa,090030,132001,3,2025,734,122,129,139,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
507ff261-3cab-436d-b1fc-fba402a79e93,090030,133001,3,2025,688,121,125,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
a84c2f6b-760c-4c05-bf6c-4c597f92e97b,090030,132002,1,2025,694.5,130,124,114,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
59db835f-a165-47ef-ab4c-2f7b85f5a21d,090030,132003,1,2025,677,115,121,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4fce7494-f28a-4136-9dd0-a0c27a3970c6,090056,132001,5,2025,724,135,127,129,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5f85a359-e5f6-4550-a7e1-a461106f0bb0,090056,133001,6,2025,713.5,129,128,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b30056b1-b7f0-478a-8875-2b17705cc8d2,090056,132002,6,2025,708,121,127,124,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
41be711e-79d5-4b3c-96aa-190c6416da5e,090056,133003,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e24fb6de-ae1b-4101-84e2-8e4b86a62b79,090056,132003,1,2025,719,130,131,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
430407c2-10df-44e7-8d7c-59b25db4323d,090028,132001,6,2025,741.5,139,123,143,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2f884386-5186-430c-985a-22baa613bc5c,090028,133001,7,2025,714,120,119,139,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5b14d322-9bb5-40df-b805-0634299b3ece,090028,132002,7,2025,715,123,122,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5baac4a5-d547-4d49-af49-89c13f0e3914,090028,133003,3,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
f31da962-9f3a-455b-b2ac-9690c8f71d62,090028,132003,2,2025,728.5,142,121,129,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
79d62f2b-6c7d-45bb-9615-b754c118e38c,090016,132001,4,2025,729,130,131,140,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
1722f6ff-268e-4f40-b9c3-4f3a5848bbc8,090016,133001,3,2025,711.5,128,127,127,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2f193505-20e7-420f-b2dd-83e0bd24d0d2,090016,132002,3,2025,708,138,115,132,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9beac093-3fb9-4033-82e7-00a51beb408e,090016,132003,2,2025,718.5,137,123,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
8cdd14d7-1131-408d-b473-fd30ac9a79d5,090015,132001,2,2025,732.5,128,128,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
91141ac6-841e-4f97-ad77-00a92d1399af,090015,133001,3,2025,708,121,119,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
0e967680-116f-4697-9873-ef0724a59588,090015,132002,2,2025,714.5,138,119,139,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
82c14067-ab66-44d0-8d1e-b38dea6d305c,090015,133003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b3e3835a-df1c-4531-8eb8-0cbe560d75a5,090015,132003,1,2025,725,132,126,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
71c5389e-62c4-47ce-abd4-dd0c2f569996,090042,132001,3,2025,722,127,119,142,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
5c6d346e-5470-40cc-8fc0-1d3d120b9da9,090042,133001,4,2025,715,124,120,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
4edb7a35-359b-4174-98b8-19e90b347148,090042,132002,3,2025,713.5,138,116,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
ec5b7bde-5a50-48f6-b0fe-e655bad6943b,090042,133003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
c5fb20de-6f50-48e4-a25c-84b5ee212215,090042,132003,1,2025,719,133,122,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d753d210-602e-4683-bea8-d4ab3814b099,090052,132001,4,2025,710,131,121,125,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
01b6aae6-67f9-4d98-bbd7-365591ce50fd,090052,133001,4,2025,703,124,126,129,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2a6dd79e-0052-4438-b959-a9ee4065c594,090052,132002,3,2025,705.5,130,124,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
3e154887-03d4-486b-a71d-e9df794d8c8f,090052,133003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
58f979f8-13dc-42ff-b6ec-42ddedc21bf4,090052,132003,1,2025,691,112,126,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
d36b9258-9b2b-49bd-8a13-401e85fb8c15,090051,132001,4,2025,732.5,138,121,141,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
68b05fe5-ba20-4aa3-bf31-4728bb8cf4f5,090051,133001,3,2025,717.5,132,124,138,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
e24c207d-8a90-4697-be0b-ee305e0fda05,090051,132002,3,2025,720,133,121,134,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2014a653-6b64-4216-a071-d347cf8b76a2,090051,133003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
2ebca7b1-1882-48aa-a382-41301c31a7e1,090051,132003,1,2025,728.5,128,132,123,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
9b5bbdc1-20c7-4080-81f7-3b0276c8b321,090044,132001,6,2025,721.5,133,123,131,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
177d75fc-49f5-4188-9743-97834bad1633,090044,133001,6,2025,708.5,126,118,137,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
6116e1c2-738b-48bd-a49e-c16f7f0ed0f0,090044,132002,7,2025,714,128,115,133,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
b95648c5-6f48-4ca9-8b96-7e1d849df2b6,090044,133003,2,2025,,,,,,,,,2026-02-01 00:31:23,2026-02-01 00:31:23
